index,ID,Numax,Numax_err,Dnu_median_all,Dnu_median_all_err,Dnu_lin_all,Dnu_lin_all_err,Dnu_median,Dnu_median_err,Dnu_lin_m,Dnu_lin_m_err,q0,q1,q2,d02,d02_err,lw,lw_err,Amax,Aw,Ah,Amax_err,Aw_err,Ah_err,Amax2,Aw2,Ah2,Amax2_err,Aw2_err,Ah2_err
40,11551758,29.67975323393012,0.1774293657057497,3.965641983596333,0.02079038717656588,3.9392927938361617,0.004582326278156585,3.9391944812992854,0.03390672941215336,3.8721101978408994,0.011596834983982215,0.039832808949545044,3.7396450912729247,23.451196014060997,0.5277417261080881,0.09947663371768876,-2.4186473588589146,0.560604239676129,28.339716193633237,7.063967476062939,-16247513.740491096,1.6030043426260367,2.3776783598057487,3575212.560831279,30.789319547974703,3.2571370946039813,3363563.980780642,1.6501577082519223,1.6396324194102763,15216704.86172596
41,11499428,32.06364466750472,1.3403954837838512,4.035682125303753,0.04578060652553865,4.01602009427295,0.011587194722371767,4.048168627688868,0.052462425141457485,4.027487505599531,0.022574038882485485,0.01307949283590866,3.9507418097792,24.166205115406203,0.5640954161764657,0.1486217766775736,-1.9014578564571054,0.5161428597600142,32.64376688944921,6.5062065814543155,4336300.61471596,1.2739867107761749,1.9255483127004458,5027675.658072216,33.97604008099701,4.124990400792905,5056445.552330425,1.2619052436267426,1.2778434349339909,2143456.6002608603
42,11551746,44.11379845871739,0.4914129791085722,4.634929378050725,0.03669645688160304,4.670274765418528,0.006461478669837293,4.63574426613193,0.03538502476582446,4.681836958567683,0.01241602884872474,0.047898014466644795,4.430370874303654,32.89515967573744,0.6818414383221523,0.05066615932082169,-2.1407998806470037,0.44307074815290676,42.725654311694576,8.856049833531568,2120099.7562074014,0.9029909038813274,1.1337477829912768,337235.9078894487,42.68219556558001,11.709778445409016,1300271.8394998382,2.0074962237619576,2.3984215164305223,249775.12857962825
43,11394905,38.10557199297838,1.6403333318622193,4.439817697243928,0.024518637146533028,4.4134417095039185,0.008220390504579072,4.407402368133486,0.017753818688863898,4.369277301353954,0.010430487252207167,0.03443281366030589,4.207242972430705,26.365847173415823,0.6654331341797572,0.08616232297125949,-2.5076611821192563,0.453956516880961,37.685313985112785,4.9501992419349605,-4246602.720539398,0.7076542997878134,0.9524855298988386,1254780.2280627433,37.825441019356376,6.18091531351541,2089493.6847445215,1.013237076240582,1.923610991420416,1314142.6249556395
44,11550567,36.57287828931204,0.3412293179331312,4.100223365215108,0.03576912307327574,4.090669510119165,0.012536994798963768,4.0805607426673305,0.026243416968084594,4.03933758500318,0.007932559609262736,0.023837248846878486,3.9705261463811574,28.657419152225863,0.6363438760528464,0.10412337106887057,-2.1152495510010665,0.3783163455506787,35.35763625707321,6.309338696477326,-4654523.682459405,0.8261064696855549,1.1686716724054662,949445.861066671,36.27676426804305,6.446165384887809,2387501.085556616,1.0734088044074597,1.1566435474229382,799052.7981299957
45,11498298,41.24213311782621,1.650773368153021,4.569403833457553,0.018168138940412193,4.550046570259258,0.014221559415901652,4.565346782666342,0.023119371799910263,4.463904765829626,0.010919875391749686,0.0537984637235681,4.280964478399277,31.887912699662635,0.6914125129465756,0.04281270379133917,-2.072647166663968,0.3133861261877886,38.68699788723251,8.205330351108078,1639500.429136586,1.2579832706464298,1.9157275112639045,1387795.3930535752,39.519244584553135,8.009389036524535,1071812.6078584106,1.4815014838069003,3.543101709874604,431068.72760482534
46,11704163,44.710035992313564,1.7234010583351576,4.835801727498106,0.016175615479682586,4.824684956418791,0.00594123505684071,4.732591808229056,0.01735375370091323,4.6834951748492255,0.010243393961896696,0.0485821512767565,4.532323501418291,34.07625665919731,0.6311042790144867,0.04006047684827951,-2.1473082578175533,0.2692891119341473,42.83328872776551,7.854312396256635,-3223705.334905806,0.8097161471225792,1.1051566713155077,524506.3149205346,46.71538940009885,9.982036661966045,1524303.8715287363,1.0274409890050988,1.8199991313677968,283564.87719453545
47,11341723,27.899525871022448,1.6267086517417255,3.892487244600879,0.0268086422682693,3.8729593182521818,0.025417295472284093,3.8420358059207995,0.05475992367208292,3.8202785511629234,0.03702713166967697,0.04884558128101037,3.6748571309275513,22.573750490061954,0.5897618333322363,0.12657725341725867,-2.137774288981938,0.3639384083948434,27.50511478805271,3.131408817072827,-25072283.080057938,0.51671887923157,1.3450572686937008,24001023.925735656,25.151085723230118,3.3514970095524887,3414948.4205445126,1.9081708404211835,4.902558649721807,2614689.7514549927
48,11287936,50.61470626599862,0.3303395834023244,5.331632389096665,0.012824183293662132,5.363361329848845,0.007932654083588625,5.3102162264051955,0.0151584022296068,5.2164187931653245,0.016754701141751843,0.05826900904504406,5.014301428815538,38.06393536375637,0.7086896038995718,0.04925102272886829,-2.1354773436725942,0.47132707035615806,47.52293391640244,7.708045680091258,-7168469.59457237,0.7940390322352544,1.3441295037929648,1378841.1649467987,49.760948111039184,9.090753291220654,-3246171.606645845,1.1264065314981295,1.857928061025206,1951112.3940224228
49,11653073,36.8884405587528,1.8307654565125755,4.271965889656169,0.018498437119015762,4.2453924831752365,0.008895706638328438,4.2706520892667434,0.038766883877919385,4.220778286635427,0.012720900018485942,0.02912044024236808,4.072177815965151,25.542904141572606,0.6611598581020317,0.0769530228695584,-2.065758521517238,0.5303829555987584,36.2352542031225,7.046533728088292,-6586847.93085085,0.8186614155465539,1.5219171343122406,4805824.048921129,36.07661369861553,6.851427917928726,4191303.76016265,0.9983869570523011,1.175759292025122,1648892.3713951698
50,11702195,50.32072435449334,10.227023301790096,5.642237649070315,0.010091886381498789,5.625429145075023,0.008090068681460044,5.589735593323105,0.015928204020065024,5.570054677141034,0.007459475085429219,0.039741275015184235,5.38902222023753,34.88014331337985,0.7818694996671383,0.025896924963385533,-2.2642099476048285,0.4583403450301707,50.96154319036606,6.819857914562693,3170303.869018017,0.8085830566921631,2.7154653902815773,2165445.9550428917,51.92593044124774,6.469017908614934,3696920.390863145,0.8372540369003713,1.1787462220095783,892982.78785885
51,11600208,29.463312270958923,0.03954542782058791,3.9722578043801526,0.03431530892986609,4.037570276682338,0.006035017700169884,4.100625923135009,0.02504059865979411,4.083377352498642,0.00856244786742445,0.020600142274344757,3.9349752368501303,20.15163204383282,0.6319812990921587,0.07156687716253207,-2.4515170168337845,0.38104725706139037,28.330387086190314,3.525601382265064,-28478055.91948893,0.45881455644068225,0.7338262721791846,7559400.56874346,28.756591806521758,4.226035266011233,-15558897.819416625,0.6826053447740011,1.2512081782139068,10613495.922250384
52,11548940,23.26867132252131,0.01718831554098824,3.135054305898609,0.012846355378732575,3.110976393104825,0.011597124359292058,3.0982988351552674,0.020789908452694284,3.0734832906944805,0.00795717352092773,0.040523948076685495,2.9493954768561705,18.36772036633424,0.4882193823960179,0.03297182918546995,-2.443019493590564,0.49061866723925174,22.748699160922193,5.306292282998702,23027524.20686108,1.231128027760517,1.7368846921525294,7058699.518427611,21.42228814610408,2.532125487946087,27705756.738700263,1.3354681756292335,5.205466808068753,15602986.5980726
53,11444313,32.36808411397457,0.2614226414392368,3.926184788628998,0.03498971195074353,3.9769648447597055,0.010175514507538942,3.9264110598660977,0.03627197358743026,3.989477971697727,0.01628259879684053,0.038487961608133905,3.7843458504842866,23.87016875423478,0.5635602327461111,0.05934198770834597,-2.209707809213629,0.5069564896275679,33.16530916285188,6.235495470451081,7935766.053320527,1.3712478725379016,2.2612278605479945,2774945.1648007385,31.202810541352413,7.1999073312335415,5928720.75521541,1.4517763356012237,1.7577773300378952,2173568.406374193
54,11599342,128.93552902123855,1.727567616115539,10.76841012415305,0.018983201580895982,10.802539108570222,0.0209966565921179,10.751797780247678,0.015213713761148582,10.744568519772255,0.007114915932185188,0.04109150809848905,10.514270147389732,99.75951610368577,1.3781298041984158,0.20280715812813208,-2.1065164919970423,0.7658237501678317,124.46064249661265,20.299059660009206,-36418.37501717615,1.8371841402394304,2.1124768626383044,5055.040519404901,124.01061542938736,20.631866031967533,-17580.9191149376,1.776621353198903,2.411073025277085,2424.708084621504
